episodio,desc,duracion_ms,id,imagen_url,fecha,episodio_url
¿Qué onda los monstruos y las conchas?,"Vos sabés que no es oficialmente viernes si no escuchás a Flor y a Calu hablando sobre aguantarse el meo hasta que les duele. En este episodio de Hoy Trasnoche, la dupla número uno del podcast internacional explora el catálogo de HBO Max y opina sobre su oferta de contenidos (y cómo se compara con la de los otros servicios de streaming). La película de la semana es A Quiet Place Part II: ¿les gustó o no les gustó? Obviamente, la saga de la c13nc10l0g14 se niega a terminar, sigue siguiendo y alcanza dos hitos históricos: la Operación Blancanieves y la muerte de su fundador, L. Ron “Laffie” Hubbard. Como si todo esto fuera poco, el regreso de un clásico: la historia de cuando Calo se comió a su hermano. ¡Porque Flor no tiene la exclusividad sobre comerse parientes!",4652434,6sdZjNkg9VTy1ZxWbNnBe8,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-07-02,https://open.spotify.com/episode/6sdZjNkg9VTy1ZxWbNnBe8
La fueguina más famosa (ahora sí),"Flor volvió de su Ushuaia natal MUY cambiada. ¿Cuánto? Vas a tener que escuchar este episodio de Hoy Trasnoche, en el que además nos cuenta todo sobre el raíd mediático que la consagró, ahora sí, como la fueguina más famosa. Como si esto fuera poco, con Calu nos recomiendan Censor, la película que tenés que ver esta semana. ¿Hay coyuntura? Obvio. ¿Termina la saga de Laffie? Eeeeeeeeeeeehhhhh...",5136979,0tcARnUKBp8P0M6h25js7q,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-06-25,https://open.spotify.com/episode/0tcARnUKBp8P0M6h25js7q
Sin Thetans no hay paraíso,"¡Un episodio súper especial de Hoy Trasnoche, grabado desde dos latitudes de la República Argentina! Mientras Santiago Calori disfruta de su emancipación momentánea de Fiorella Sargenti, la fueguina más famosa regresa a su Ushuaia natal para revalidar su título. Y, de paso, hablan de películas y cienciología. ¡No reparamos en gastos!",5196068,0qwIGCHFehfATOgUr7m0j8,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-06-18,https://open.spotify.com/episode/0qwIGCHFehfATOgUr7m0j8
"Sí, no o tal vez","¿UNA HORA Y TREINTA Y CINCO DE HOY TRASNOCHE? Y SÍ. MIRÁ TODO LO QUE TENEMOS PARA HABLAR. Flor y Calu vieron El conjuro 3: El diablo me obligó a hacerlo. Nadie los obligó a hacerlo, pero la vieron igual. La que también vieron es Inside, de Bo Burnham y tienen cosas para decir. COSAS MUY IMPORTANTES PARA DECIR. ¡Pero aguarden, pues aún hay más! No sólo insistimos con la historia de L. Ron ""Laffie"" Hubbard, que ya lleva ocho (¡ocho!) episodios: también hacemos en vivo el test de personalidad de la cienciología... y tiene DOSCIENTAS preguntas. Es oficial: Hoy Trasnoche ahora es un podcast de divulgación y experimentación.",5751588,3miQ8A04yiJozBTUBx8sAx,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-06-11,https://open.spotify.com/episode/3miQ8A04yiJozBTUBx8sAx
Nueva temporada de Mató Mil: Hoy Trasnoche... de culto,"¿Hay algo que le guste más a Flor y a Calu que las películas? SÍ: LAS HISTORIAS DE CRÍMENES REALES. En la segunda temporada de Hoy Trasnoche presenta Mató Mil, nos invitan a descubrir los casos de las sectas más extrañas, delirantes y terroríficas: Heaven’s Gate, NXIVM, Aum Shinrikyo, Children of God y hasta las que surgieron en América Latina. Diez nuevos episodios que son, literalmente, de culto. Un podcast original de Posta producido en exclusiva para Podimo, la principal plataforma de podcasts y audiolibros en español. ¿Todavía no tenés Podimo? ¡Te regalamos 45 días gratis para que empieces a escuchar! Entrá en podimo.com/latam/posta y activá tu cuenta.",86099,037sbSYb8Ob0ar4RQQ7OgG,https://i.scdn.co/image/ab6765630000ba8a17654f4916dfae367d76e316,2021-06-09,https://open.spotify.com/episode/037sbSYb8Ob0ar4RQQ7OgG
Simulacro de poronga,"La garantía de Hoy Trasnoche: UNA PERVERSIÓN POR SEMANA. En el episodio anterior descubriste todo lo que NO querías saber sobre erotismo y pañales. En este capítulo, más discusiones sobre óleo calcáreo y chistes de sadomasoquismo. Además: ¿de qué cuadro argentino son los directores de cine? (¿Guy Ritchie? De Boca.) La película de la semana es Spiral, el nuevo spin-off de El Juego del Miedo. Calu abre su videoclub para que veamos El Abominable Doctor Phibes. Y Flor nos invita a escuchar la anteúltima (!) entrega de su saga sobre L. Ron Hubbard y la c13nc10l0g14.",4109897,0QgzKc8v7dJHTSqYLH6DFR,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-06-04,https://open.spotify.com/episode/0QgzKc8v7dJHTSqYLH6DFR
Me atrasé con el AB/DL,"Venís a buscar un podcast que hable de cine y te encontrás con un podcast que habla de adultos que usan pañales con fines sexuales. ¡Pero eso no es todo! También se habla de los Oscar 2022, por qué Amazon compró MGM, el lanzamiento de HBO Max... y las aventuras de Paulo Vilouta. La película de la semana es Seance, de Simon Barrett, que va derechito al top ten del año. En el videoclub, Calu nos invita a ver April's Fools Day. Y Flor, obvio, nos trae un capítulo más de la saga de L. Ron ""Lafi"" Hubbard. SEGUINOS EN SPOTIFY O TE VA A PASAR ALGO TERRIBLE.",3561456,45eBZPw07ADcJNLWElhuin,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-05-28,https://open.spotify.com/episode/45eBZPw07ADcJNLWElhuin
Pajas en el desierto,"Sabemos que vas a pasar el fin de semana adentro, sabemos que necesitás algo para ver que no sea una *oronga. Por eso, en este episodio Flor y Calu te recomiendan no una sino DOS películas: Oxygen, de Alexandre Aja, y Violation, de Dusty Mancinelli y Madeleine Sims-Fewer. Pero pará que eso no es todo: obviamente hay un nuevo capítulo en la saga de L. Ron ""Lafi"" Hubbard, que ya se perfila como más extensa que la del Chateau Marmont. Y mucha pero mucha #coyuntura.",3709571,7fz4FqTrcFVFFc5YAaEAQF,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-05-21,https://open.spotify.com/episode/7fz4FqTrcFVFFc5YAaEAQF
La caca invisible,"NO A LA DROGA, SÍ A HOY TRASNOCHE. Flor y Calu te cuentan qué está pasando con los Golden Globes que parece que ahora todos se desayunaron al mismo tiempo con que HACEN TODO MAL Y HAY QUE CANCELARLOS. La película de la semana es In the Earth, de Ben Wheatley. Y, por supuesto, sigue la saga de L. Ron ""Lafi"" Hubbard. Este episodio es como el ascensor de El Resplandor... pero sale caca.",3224111,05PyA0ma5hxXGH0Jrmlets,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-05-14,https://open.spotify.com/episode/05PyA0ma5hxXGH0Jrmlets
Mirá cómo te hago el muertito de Seven,"Esta semana nos costó mucho decidirnos sobre cuál iba a ser el título del episodio, así que acá les dejamos los que no fueron: ""Mirá lo que es esto, ya me estoy cagando"" ""Me barrió la flora intestinal"" ""No puede ni hacer caca solo"" Como verán, es un episodio temático. Pero además, Flor y Calu nos traen un montón de #coyuntura, un intento de explicación de la carrera de Nicolas Cage (en ocasión del estreno de su película Willy's Wonderland), un nuevo episodio de la saga de L. Ron Hubbard y una película que tal vez no viste llamada Rolling Thunder, perfumada por el sahumerio de bolas que caracteriza al querido videoclub del tío.",3607040,28jwZ3hdUET4GtdKyvwJNb,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-05-07,https://open.spotify.com/episode/28jwZ3hdUET4GtdKyvwJNb
DANIEL NO MORE,"Después de obligarte a ver LA PEOR ENTREGA DE LOS OSCAR DE LA HISTORIA, Flor y Calu vuelven por más... por más de lo mismo, porque en este episodio de nuevo hay portarretratos, videoclub, caprichos y toda la coyuntura más coyuntural que te puedas imaginar. ¡Pero el sombrero es nuevo! Escuchen atentamente este capítulo de Hoy Trasnoche pues SE VIENEN COSITAS.",4098508,2W2dwRnv1ZXZuokl0MvWu3,https://i.scdn.co/image/ab6765630000ba8af267063bc54e92d6533c1d67,2021-04-30,https://open.spotify.com/episode/2W2dwRnv1ZXZuokl0MvWu3
El podcast al que tu podcast trata de usted,"Si nunca en tu vida escuchaste Hoy Trasnoche, empezá acá. Cambiá tu vida hoy mismo. A partir del momento en el que pongas play, nada va a ser igual que antes. Si ya conocés Hoy Trasnoche, sabés que no estamos exagerando: volvió tu Dios, volvió tu religión, volvió el clásico de los viernes, volvió el culto por el que te tomarías el Kool-Aid. Volvieron Calu y Flor.",5421740,40Lw0NCbsG3ervDt6SEq2v,https://i.scdn.co/image/ab6765630000ba8a3c11c0a83dab131d7111a337,2021-04-23,https://open.spotify.com/episode/40Lw0NCbsG3ervDt6SEq2v
Mató Mil: El Asesino del Zodíaco,"ATENCIÓN. ESTO NO ES UN NUEVO EPISODIO DE HOY TRASNOCHE.  El único y mejor podcast del mundo vuelve ESTE VIERNES con nuevos episodios todas las semanas. Pero antes, un regalito. Escuchá un fragmento del primer capítulo de Mató Mil, el nuevo spin-off de Hoy Trasnoche sobre true crime y películas, y suscribite a Podimo para acceder a la temporada completa.",1032624,2HbceZfm0kUKMnD4nM0Ksd,https://i.scdn.co/image/ab6765630000ba8a0d1a49ad377d2a249f676dd9,2021-04-21,https://open.spotify.com/episode/2HbceZfm0kUKMnD4nM0Ksd
Mató Mil: el nuevo spin-off de Hoy Trasnoche,"¡Flor y Calu vuelven a juntarse para un nuevo spin-off de Hoy Trasnoche!  En Mató Mil, esta dupla hecha en el infierno une su obsesión por las películas con su pasión por el true crime para contarte las historias reales de los crímenes más atroces, cometidos por asesinos seriales, sectas y caníbales… y cómo fueron llevadas a la pantalla grande.  El Asesino del Zodíaco, Ted Bundy, Henry Lee Lucas, los cultos de Jonestown y Heaven’s Gate, el Clan Manson y hasta los criminales en serie que aterrorizaron a la Argentina: la familia Puccio, Carlos Robledo Puch y El Petiso Orejudo. Sus vidas (y sus muertes) llegaron al cine y Hoy Trasnoche presenta: Mató Mil te invita a conocer la delgada línea entre la sangre y el pochoclo.  Hoy Trasnoche: Mató Mil es un podcast original de Posta producido en exclusiva para Podimo, la principal plataforma de podcasts y audiolibros en español. ¿Todavía no tenés Podimo? ¡Te regalamos 45 días gratis para que empieces a escuchar!",151040,6pvVC3qbBz7vt8zXp5Mhnq,https://i.scdn.co/image/ab6765630000ba8aea3858fd49e3db77abddcc66,2021-02-04,https://open.spotify.com/episode/6pvVC3qbBz7vt8zXp5Mhnq
O te lo comés o te lo metés en el ogt,"ESTE ES EL ÚLTIMO EPISODIO EN LA HISTORIA DE HOY TRASNOCHE.   Ahre que todos los fines de año dicen lo mismo.  NO PERO ESTA VEZ ES EN SERIO.  Ahre.  En este último capítulo de esta temporada de Hoy Trasnoche (Y DE LA HISTORIA), un repaso de toda la #coyuntura 2020, el balance final del año y el clásico top 10 de películas favoritas de Flor y Calu. ¿HABRÁN COINCIDIDO?  OBVIO QUE NO.  Este episodio está presentado por 1888 Rosé, la nueva versión de Sidra 1888, que funciona como el aperitivo perfecto para estas fiestas. Encontrala en las principales cadenas de supermercados del país y en la tienda online de Growler Store.",4006217,0bgbK2gQJDaS5D1Sm1xABg,https://i.scdn.co/image/ab6765630000ba8a85b7bf4fab79b8e988f20cff,2020-12-31,https://open.spotify.com/episode/0bgbK2gQJDaS5D1Sm1xABg
The Hoy Trasnoche Holiday Special,"¡Llegó la guía de Calu y Flor para sobrevivir a las fiestas!  En este Especial de Navidad de Hoy Trasnoche, tu dupla favorita te recomienda películas navideñas no tradicionales. Nada de Mi Pobre Angelito, nada de Realmente Amor, nada de Duro de Matar (bueno, tal vez un poco de Duro de Matar). Además: ¿qué veían el pequeño Calu y la pequeña Flor en Navidad? Descubrilo en este capítulo en el que ENCIMA hay caprichos, hay coyuntura y, por supuesto, hay polémicas familiares.  Este episodio está presentado por 1888 Rosé, la nueva versión de Sidra 1888, que funciona como el aperitivo perfecto para estas fiestas. Encontrala en las principales cadenas de supermercados del país y en la tienda online de Growler Store.",3655863,6cgikbCvEEO86udz1DPO6W,https://i.scdn.co/image/ab6765630000ba8a794be9a93080dbfba2add8a2,2020-12-24,https://open.spotify.com/episode/6cgikbCvEEO86udz1DPO6W
Para vos las fiestas son como Tinder,"Para vos, que lo estabas esperando: este episodio incluye el derecho a réplica de Flor por sus polémicas declaraciones sobre los vínculos familiares. Y, por supuesto, tira más leña al fuego para el horror del pobre e indefenso (?) Calu. Incluye el hit ""mi vieja es mi hermana"". ¡Pero eso no es todo! También hay mucha #coyuntura: todas las noticias que salieron del coso de inversores de Disney y más coletazos del anuncio de HBO MAX. En el portarretratos: las hermanas Angela y Luciana Giussani, creadoras de Diabolik. En la esquina de Los Incas y Torrent: Black Bear. En los caprichos, Flor te cuenta qué era realmente Rosebud en Citizen Kane. Y en el videoclub del tío Calu: Rebels of the Neon God, de Tsai-Ming Liang. Send cartas documento.",3337796,6fC4J8fEmb2RAVoNuNq5tX,https://i.scdn.co/image/ab6765630000ba8a2f8a3c0524ed058a0fb2bb6a,2020-12-17,https://open.spotify.com/episode/6fC4J8fEmb2RAVoNuNq5tX
A todos nos puede aparecer un hermano,"Si escuchás este podcast por las conversaciones sesudas sobre cine, este episodio es para vos: Flor y Calu hablan sobre Run (la de Hulu con Sarah Paulson que ya podés encontrar en Los Incas y Torrent), Husbands de John Cassavetes, el director italiano Mario Bava y muuuuuucha #coyuntura. Si lo escuchás por las particulares opiniones de Flor sobre vínculos familiares... eeeeeeehhhh... también.",2601064,6PnGfqPUu6paKOzkJbO8UT,https://i.scdn.co/image/ab6765630000ba8a017e88187181f7e43a18c146,2020-12-10,https://open.spotify.com/episode/6PnGfqPUu6paKOzkJbO8UT
El Ventura de Welles,"AH NO LO PODÉS CREER. Compensamos el Hoy Poronga que te fumaste esta semana con un episodio extra dedicado a Mank, la nueva película de David Fincher, sobre la vida y la obra de Herman J. Mankiewicz. COMO SI ESTO FUERA POCO, escuchá qué opinan Flor y Calu sobre la movida de Warner y HBO MAX.",3880516,3FJE31XbqiuN5815lpSTzC,https://i.scdn.co/image/ab6765630000ba8aa49117b714627c3d388454db,2020-12-04,https://open.spotify.com/episode/3FJE31XbqiuN5815lpSTzC
AGNOROP YOH,".ogseir oiporp ut ojab (oidosipe etse áhcucse y) alariM .AGNOROP ADNEMERT SE ,naloN rehpotsirhC ed ,TENET euqroP .on euq lam sonem Y .on ulaC y rolF oreP .elbisop ednarg sám allatnap al ne alrev arap rarepse ereiuq euq ecid euq etneg yaH .rebas a ádna oreP .senic ne orene ne aírdlas euq eceeeeraP .on áca orep odnum led setrap sairav ne ónertse es euq alucílep anu yah euq atluseR .rev A .oneuB",2184986,0EatJAAU4faIkxw1J7Zqb2,https://i.scdn.co/image/ab6765630000ba8a2ea9aae277657c4f149b5088,2020-12-03,https://open.spotify.com/episode/0EatJAAU4faIkxw1J7Zqb2
El episodio Mel Gibson,EEEEEEEEEEEEEEEEEEEEEEEEEEHHHHHHHHHHH,3572349,771sKs6x8uA4OUV6Z5U1hO,https://i.scdn.co/image/ab6765630000ba8a8c303c4940debf169f593420,2020-11-26,https://open.spotify.com/episode/771sKs6x8uA4OUV6Z5U1hO
Bacheo y repavimentación,"¡El único podcast de cine que sigue saliendo incluso cuando no hay más cines! Flor y Calu están de regreso y, a pedido del público, vieron His House, una de esas que están en Netflix pero que Netflix no te obliga a ver, básicamente porque es buena. También hablan de las #polémicas declaraciones de David Fincher antes del estreno de Mank, su nueva película, y de la quinta Arma Mortal que se viene. En el portarretratos, el gran Tom Savini. En los caprichos de Flor, Lauren Bacall y Humphrey Bogart. Y en el videoclub del tío, La Mano que Mece la Cuna. ESPACIO DISPONIBLE PARA SPONSORS. AUSPICIE AQUÍ.",3528150,3YopXfRc6Ac7KVrxIQJLqg,https://i.scdn.co/image/ab6765630000ba8ab360789bb98eb512a3d89df9,2020-11-19,https://open.spotify.com/episode/3YopXfRc6Ac7KVrxIQJLqg
Never go full Santiago del Estero,"¿Otra vez escuchando un episodio de Hoy Trasnoche? Vos no aprendés más, eh...  En fin. Esta semana, Calu y Flor vieron Borat Subsequent Movie. Y les encantó, ¿para qué mentirte?  También discuten sobre ese rumor de que Netflix va a sacar series para escuchar. No, no podcasts: series para escuchar.  En el portarretratos: George Mihalka, director de My Bloody Valentine (la original de 1981, no la remake).  En el videoclub de Calu: Funny Games, de Michael Haneke (las dos).  Y no te pierdas el estreno de una nueva saga en Los Caprichos de Flor.  Todo esto, por el mismo precio de siempre. Nuestro CBU es BB.SANZO.ONICE.",3423791,5CR0ZtxeR8ectnmjiFvrzG,https://i.scdn.co/image/ab6765630000ba8a666eb7ab4735b596f22ec6c7,2020-10-29,https://open.spotify.com/episode/5CR0ZtxeR8ectnmjiFvrzG
El glory hole de Hoy Trasnoche,"Un episodio poco tradicional de Hoy Trasnoche (igual, ¿qué será un episodio tradicional de Hoy Trasnoche?). Flor y Calu vieron no una, ni dos, ni tres, sino CUATRO PELÍCULAS para este capítulo. Todas de la franquicia Welcome to the Blumhouse, ya disponible en Amazon Prime Video. ¿Están buenas? Escuchá y fijate. Además, un debate: ¿qué hace que una película pueda ser considerada ""de terror""?",3558216,1kE2drQsBDSJRtuSulRFw1,https://i.scdn.co/image/ab6765630000ba8aced5e56e9ee09579b2aef365,2020-10-22,https://open.spotify.com/episode/1kE2drQsBDSJRtuSulRFw1
ACÁ VA EL TÍTULO,ACÁ VA LA DESCRIPCIÓN,4188500,0FFUOCaWREP6Wx8joX5nii,https://i.scdn.co/image/ab6765630000ba8a140ec75b8e2e88a3e2799dd3,2020-10-08,https://open.spotify.com/episode/0FFUOCaWREP6Wx8joX5nii
"Uf, qué fuerte, man","Ahora dicen que Antebellum es la peor película del año. ¿Será? Flor y Calu llegaron con los puños llenos de verdades (y papas fritas). En el portarretratos: Ernesto de la Cruz, mejor conocido como Weng Weng. En los caprichos de Flor: mitos de Marilyn Monroe. En el videoclub del tío, la tailandesa Shutter. Listo, ya leíste la descripción, no te hace falta escuchar el capítulo.",3209326,1qqSikY4pLzo7cgweyaXY9,https://i.scdn.co/image/ab6765630000ba8a00db48e4648fc1e91e00d0e6,2020-10-01,https://open.spotify.com/episode/1qqSikY4pLzo7cgweyaXY9
Cuando Cristian U termine la facultad,"Después de un pequeño interludio en Twitch (OK BOOMER), Flor y Calu vuelven al viejo y querido Hoy Trasnoche semanal. Bue, """"""semanal"""""", vos entendiste. Para este episodio vieron Unpregnant, una de HBO Max que podés encontrar en Los Incas y Torrent. ¿Es buena? Y, no sé... ¿querés que te cuente todo el episodio? Andá a escucharlo, no sé qué hacés leyendo esto.",3441162,12PwiRg6RdRMKJ2fuiJsEG,https://i.scdn.co/image/ab6765630000ba8aa02f8ebc8dbf5bd3de4da244,2020-09-24,https://open.spotify.com/episode/12PwiRg6RdRMKJ2fuiJsEG
"""Una película original de Netflix""","Esta semana, a pedido del público, Flor y Calu se meten con I'm Thinking of Ending Things, la nueva película de Charlie Kaufman para Netflix. Además: diversidad en los Oscars... ¡escuchá su opinión sobre los cambios en los procesos de selección! Todo esto, portarretratos, videoclub, carpinchos y mucho más en un nuevo episodio de Hoy Trasnoche. Sólo diremos que ustedes se lo buscaron...",6955608,7gE8by6t3vk3zFddJfXaKc,https://i.scdn.co/image/ab6765630000ba8a726a3603347ab17431382d55,2020-09-10,https://open.spotify.com/episode/7gE8by6t3vk3zFddJfXaKc
Coprófagos unidos,"HOY TRASNOCHE RETURNS. Después de una inexplicable (e inexplicada) ausencia de varias semanas, Flor y Calu vuelven a tu vida para llenarla de cine. Se ponen al día con lo que estuvo pasando desde el último episodio y le ponen play a She Dies Tomorrow, de Amy Seimetz. Flor trajo carpinchos en forma de la legendaria actriz Carole Lombard. En el videoclub: So I Married and Axe Murderer, de Thomas Schlamme. Y en el portarretratos, Juan Piquer Simón, director de Mil gritos tiene la noche y Slugs, muerte viscosa. DISFRUTÁ ESTE EPISODIO PORQUE ANDÁ A SABER CUÁNDO HAY MÁS.",3235866,3KAV7u3ZsBKU8I8ioe189a,https://i.scdn.co/image/ab6765630000ba8adddbf87039cb02d9f4772c2d,2020-09-03,https://open.spotify.com/episode/3KAV7u3ZsBKU8I8ioe189a
¡Una ardilla embalsamada con trajecito de marinero!,"¡Hoy Trasnoche va al autocine! O tal vez no, porque Flor y Calu debaten si esta nueva manera de ir a ver películas puede prosperar o qué. Esta semana en la esquina de Los Incas y Torrent se encontraron con You Don't Nomi, el documental sobre Showgirls. Discuten sobre el documental y discuten sobre Showgirls. En el portarretratos: la productora italiana Marina Cicogna. En los carpinchos de Flor, descubrí quiénes eran los famosos Warner Bros. Y en el videoclub de Calu: La Ceremonia, de Claude Chabrol.",3970299,31Hes8i4tdexjxi7tbDet2,https://i.scdn.co/image/ab6765630000ba8aedc714767240bd1e083217cb,2020-08-13,https://open.spotify.com/episode/31Hes8i4tdexjxi7tbDet2
Vos Tenet que arrepentirte de lo que dijiste,¿Querés saber de qué hablamos en este capítulo de Hoy Trasnoche? Y BUENO VAS A TENER QUE ESCUCHARLO.,3319667,2XkjWPPb8FQnld169XjRZT,https://i.scdn.co/image/ab6765630000ba8a2f388333274486d6a1904dfc,2020-08-06,https://open.spotify.com/episode/2XkjWPPb8FQnld169XjRZT
Elige tu propio abogado mediático,"¡Esta semana SÍ salió Hoy Trasnoche! Un episodio cargado de magia: Calu y Flor vieron The Rental, el debut de Dave Franco como director, y analizan las novedades sobre el futuro del cine post-pandemia. También, Flor despide a Olivia de Havilland y nos trae una nueva saga familiar: la de Ingrid Bergman y Roberto Rossellini. En el videoclub, Calu nos ofrece ver Body Heat (Cuerpos Ardientes). Y en el portarretratos: el actor de El Padrino que vino a filmar a la Argentina con Mónica Cahen D'Anvers (!). TODO PUEDE PASAR EN ESTE NUEVO HOY TRASNOCHE.",3927092,69bQzTT5nBDaoqk4BeiKbE,https://i.scdn.co/image/ab6765630000ba8a8eb32d908c412cce14d42236,2020-07-30,https://open.spotify.com/episode/69bQzTT5nBDaoqk4BeiKbE
Matrix es una poronga,"Si hay puristas que estrenan sus trailers en Fortnite... ¿Hollywood tiene un plan B? ¿Cuántos streamings estamos dispuestos a pagar? Esta semana Flor y el tío Calu vieron Palm Springs y Relic. Desde el portarretratos nos mira Leslie Nielsen. En el videoclub de Calo, la segunda película de los hermanos Coen: “Educando a Arizona”. Y Flor cuenta las historias de criaturas que en realidad son hijos de famosos, pero capaz no lo sabías porque les fue bien y ellos son famosos también.",4284709,0BmugVXgyiVgFF1HU2hwUc,https://i.scdn.co/image/ab6765630000ba8a0277868ca295ed8a19a8ad30,2020-07-16,https://open.spotify.com/episode/0BmugVXgyiVgFF1HU2hwUc
Una media llena de rulemanes,"NINGÚN FERIADO VA A DETENER A CALU Y FLOR EN SU AFÁN DE LLENARTE LA CABEZA DE PENSAMIENTOS ESPURIOS Y PELÍCULAS QUE NADIE VIO. Esta semana, vieron Babyteeth, una coming-of-age australiana. Desde el portarretratos, sonríe el gran Richard Pryor. En los caprichos de Flor: el escándalo de Fatty Arbuckle y Virginia Rappe. Y en el videoclub de Calu: Silvia Prieto, de Martín Rejtman.",2883291,4TtYQFluyiAcvOyPis9cvG,https://i.scdn.co/image/ab6765630000ba8ad448b2d9ae82dd85c3811165,2020-07-09,https://open.spotify.com/episode/4TtYQFluyiAcvOyPis9cvG
¿PELÍCULA PROBLEMÁTICA? ¡ACÁ TENÉS PELÍCULA PROBLEMÁTICA!,"Sus detractores intentaron a toda costa evitar que salga este episodio pero ACÁ ESTÁN OTRA VEZ CALU Y FLOR. Esta semana, porque no se estrenó nada que valga la pena comentar, viajan en el tiempo para hablar de Red Dawn (Los Jóvenes Defensores), de John Milius. Una película... problemática. En el portarretratos: Rodolfo Guzmán Huerta, a.k.a. ""El Santo"". En sus caprichos, Flor le festeja el cumple a Olivia de Havilland. Y en el videoclub, Calu recomienda Planes, Trains and Automobiles, de John Hughes.",3335628,6hNn4YQvSHAvj7muE37tHr,https://i.scdn.co/image/ab6765630000ba8a4064849f47825d9a46dc6878,2020-07-02,https://open.spotify.com/episode/6hNn4YQvSHAvj7muE37tHr
El café de la menstruación,"¡Un episodio #notable de Hoy Trasnoche! Calu y Flor se indignaron con 5 Sangres, la nueva de Spike Lee para Netflix. Flor vino con los puños llenos de verdades contra la prensa que quiere cancelar películas, Calu nos recomienda When a Stranger Calls y April's Fools Day. Y desde el portarretratos, sonríe un tal Gianni Garko. Ya van a ver por qué.",2917695,7cEkxFbsLza0v0N1yjq5V0,https://i.scdn.co/image/ab6765630000ba8a3fcb9523492b32695af018bd,2020-06-25,https://open.spotify.com/episode/7cEkxFbsLza0v0N1yjq5V0
Colitis crónica,"QUÉ ESTÁ PASANDO CÓMO QUE ES JUEVES Y SALIÓ UN NUEVO EPISODIO DE HOY TRASNOCHE ACASO ES VIERNES???? No, no es viernes: es jueves. Bah, si estás escuchando en tiempo real. Si no, toda esta introducción no tiene sentido. Lo importante: ahora Hoy Trasnoche SALE LOS JUEVES. Y en este episodio, Calu y Flor vieron Shirley, la biopic sobre Shirley Jackson con Elisabeth Moss. Además, la polémica por Lo que el Viento se Llevó en HBO Max. En el portarretratos: el actor David Patrick Kelly. Y en el videoclub: Becky.",3280039,6GLNFfyFaTQE3yR8W2oVus,https://i.scdn.co/image/ab6765630000ba8a7b05f8cf53083d1985569ac2,2020-06-11,https://open.spotify.com/episode/6GLNFfyFaTQE3yR8W2oVus
El babyshower de Rosemary,"A esta altura ya sabemos que vas a escuchar Hoy Trasnoche aunque hablemos de Soledad y Larguirucho. De hecho, SEGURAMENTE escucharías un episodio sobre Soledad y Larguirucho. Pero igual te vamos a contar qué hay esta semana. Flor y Calu vieron A Good Woman Is Hard to Find, de Abner Pastoll. En el portarretratos, tenemos a Chesty Morgan, por dos buenas razones. En los Caprichos de Flor: los cien viajes de ácido de Cary Grant (!). Y en el videoclub de Calu: The Player, de Robert Altman.",2857979,7dmoEIdrhym3lve8jw85zg,https://i.scdn.co/image/ab6765630000ba8a21628701af1945a1737a86b2,2020-06-05,https://open.spotify.com/episode/7dmoEIdrhym3lve8jw85zg
Botón de desver,"La vida es horrible y algunas películas también, por eso este episodio de Hoy Trasnoche contiene escenas muy explícitas de indignación de nuestros héroes, Calu y Flor. ¿Por qué? Porque esta semana vieron no una sino DOS porongas y vas a tener que escuchar el capítulo para descubrir cuáles son. En el portarretratos, el actor David Hess. Flor se encapricha con la historia de la película Freaks. Y Calu abre su videoclub para recomendarnos Las Fotos Prohibidas de una Mujer Decente.",3146945,1cxIFDgXc34iU6FXuxhmbA,https://i.scdn.co/image/ab6765630000ba8a41923448914e5e4de8503ca8,2020-05-29,https://open.spotify.com/episode/1cxIFDgXc34iU6FXuxhmbA
Hoy Trasnoche Diario: Serial Mom,ÚLTIMO EPISODIO DIARIO AHHHHHH,698358,3ona5uvGW32zBIUflBPoOg,https://i.scdn.co/image/ab6765630000ba8a09f320230fd7ccb61156dc32,2020-05-29,https://open.spotify.com/episode/3ona5uvGW32zBIUflBPoOg
Hoy Trasnoche Diario: Altered States,"Todos los días, una nueva recomendación de Calu y Flor, para que nunca más digas que no sabés qué película ver.",461845,3nkYTmZX2hcaHBd1ODrpj3,https://i.scdn.co/image/ab6765630000ba8a845ab6943a3904c06414e5c1,2020-05-28,https://open.spotify.com/episode/3nkYTmZX2hcaHBd1ODrpj3
Hoy Trasnoche Diario: Henry - Portrait of a Serial Killer,"Todos los días, una nueva recomendación de Calu y Flor, para que nunca más digas que no sabés qué película ver.",507429,3ww7m9E5kLum3Xrp0t8DVl,https://i.scdn.co/image/ab6765630000ba8ad123f62643549b51b1cf796e,2020-05-27,https://open.spotify.com/episode/3ww7m9E5kLum3Xrp0t8DVl
